NATIVITY,RACE_HISP,SEX,YEAR,total_pop,POP_0,POP_1,POP_2,POP_3,POP_4,POP_5,POP_6,POP_7,POP_8,POP_9,POP_10,POP_11,POP_12,POP_13,POP_14,POP_15,POP_16,POP_17,POP_18,POP_19,POP_20,POP_21,POP_22,POP_23,POP_24,POP_25,POP_26,POP_27,POP_28,POP_29,POP_30,POP_31,POP_32,POP_33,POP_34,POP_35,POP_36,POP_37,POP_38,POP_39,POP_40,POP_41,POP_42,POP_43,POP_44,POP_45,POP_46,POP_47,POP_48,POP_49,POP_50,POP_51,POP_52,POP_53,POP_54,POP_55,POP_56,POP_57,POP_58,POP_59,POP_60,POP_61,POP_62,POP_63,POP_64,POP_65,POP_66,POP_67,POP_68,POP_69,POP_70,POP_71,POP_72,POP_73,POP_74,POP_75,POP_76,POP_77,POP_78,POP_79,POP_80,POP_81,POP_82,POP_83,POP_84,POP_85
1,0,0,2051,327175288,4403460,4385557,4369116,4352668,4336154,4319847,4303852,4288266,4273371,4259207,4245871,4233413,4221749,4210742,4200464,4190886,4182103,4174342,4167752,4162271,4157456,4153222,4148539,4143460,4137845,4130542,4121675,4111421,4099906,4086703,4070853,4051216,4027473,4000754,3972177,3941742,3910635,3878990,3844307,3844165,3858062,3850179,3840922,3949183,3957333,3911822,3880209,3870175,3808017,3770495,3835802,3863142,3765772,3737527,3715634,3706605,3757757,3795285,3821697,3864098,3895482,3825180,3593765,3420268,3316615,3278458,3239994,3080310,3067020,3041611,2956330,2936737,2698653,2561510,2486673,2337919,2349535,2211675,2179182,2255090,2344025,2274385,2061589,1898177,1838043,15353174
1,0,0,2052,328343106,4416972,4399646,4383636,4367562,4351280,4335008,4318853,4302894,4287399,4272564,4258534,4245256,4232853,4221177,4210100,4199813,4190187,4181372,4173404,4166466,4160551,4155544,4150785,4145959,4141016,4135275,4128151,4119295,4109149,4097672,4084422,4068609,4048971,4025227,3998532,3969846,3939384,3908169,3876388,3841536,3841170,3854977,3846916,3837383,3945226,3952958,3907132,3875063,3864534,3801990,3763932,3828527,3855135,3757249,3728225,3705476,3695469,3745396,3781675,3806892,3847970,3878019,3806594,3574651,3400368,3295257,3255068,3214419,3053328,3037328,3008868,2920915,2897550,2658595,2519210,2440985,2290002,2295679,2154902,2116381,2181399,2257537,2180565,1966534,1800172,15276028
1,0,0,2053,329534526,4429816,4413182,4397741,4382083,4366175,4350134,4334013,4317900,4302034,4286594,4271896,4257925,4244698,4232283,4220545,4209471,4199132,4189466,4180453,4172138,4164769,4158666,4153139,4148240,4143542,4138484,4132927,4125822,4117066,4106939,4095420,4082213,4066403,4046766,4023059,3996249,3967522,3936954,3905616,3873669,3838612,3838161,3851778,3843448,3833612,3940955,3948315,3902061,3869540,3858565,3795536,3756960,3820764,3846605,3748110,3718246,3694579,3683582,3732277,3767330,3791304,3831030,3859495,3786705,3554172,3378835,3272095,3229717,3186659,3024202,3005135,2973290,2882474,2855046,2615179,2473423,2391524,2238073,2237341,2093458,2047806,2101509,2165261,2080768,1865866,15163979
1,0,0,2054,330750510,4441984,4426043,4411288,4396191,4380693,4365034,4349145,4333059,4317040,4301230,4285922,4271286,4257369,4244127,4231651,4219919,4208793,4198417,4188562,4179212,4170464,4162913,4156297,4150621,4145860,4141046,4136163,4130623,4123635,4114903,4104736,4093246,4080044,4064237,4044626,4020808,3993959,3965130,3934443,3902943,3870789,3835669,3835060,3848396,3839759,3829544,3936436,3943305,3896622,3863690,3852173,3788671,3749515,3812502,3837451,3738302,3707530,3682937,3670971,3718447,3752213,3774927,3813062,3839678,3765383,3531994,3355467,3246984,3202194,3156650,2992587,2970134,2934648,2840759,2808945,2568153,2423817,2337884,2181789,2174169,2026291,1973398,2016237,2067054,1975037,15119625
1,0,0,2055,331991486,4453482,4438233,4424157,4409740,4394800,4379563,4364056,4348187,4332196,4316233,4300558,4285314,4270734,4256798,4243493,4231034,4219258,4208096,4197525,4187332,4177567,4168642,4160569,4153814,4148272,4143396,4138768,4133901,4128469,4121505,4112739,4102614,4091116,4077910,4062128,4042406,4018551,3991599,3962648,3931801,3900101,3867898,3832633,3831757,3844779,3835777,3825239,3931554,3937934,3890871,3857428,3845371,3781345,3741592,3803638,3827635,3727771,3696084,3670582,3657667,3703872,3736332,3757553,3793823,3818415,3742280,3507904,3330101,3219694,3172426,3124075,2958183,2932071,2892678,2795477,2758980,2517185,2369993,2279694,2120788,2105040,1953342,1893939,1925447,1962957,15182377
1,0,0,2056,333257836,4464355,4449749,4436349,4422609,4408349,4393669,4378586,4363096,4347326,4331394,4315566,4299955,4284760,4270173,4256176,4242876,4230380,4218587,4207242,4196323,4185707,4175769,4166327,4158116,4151500,4145843,4141144,4136534,4131782,4126386,4119374,4110642,4100525,4089030,4075855,4059960,4040205,4016246,3989168,3960053,3929004,3897256,3864917,3829405,3828235,3840870,3831559,3820586,3926313,3932246,3884711,3850777,3838120,3773553,3733096,3794129,3817087,3716518,3683932,3657551,3643643,3688544,3719462,3738932,3773169,3795348,3717158,3481743,3302521,3190167,3140092,3088609,2920760,2890711,2847096,2746372,2704793,2461836,2311558,2216589,2053965,2029890,1875382,1809294,1829168,15233483
1,0,0,2057,334549092,4474688,4460637,4447868,4434820,4421232,4407219,4392693,4377632,4362241,4346526,4330727,4314964,4299411,4284204,4269560,4255570,4242235,4229720,4217734,4206055,4194714,4183927,4173484,4163905,4155832,4149097,4143626,4138953,4134450,4129732,4124300,4117318,4108582,4098466,4087009,4073720,4057784,4037925,4013838,3986599,3957303,3926203,3894316,3861744,3825960,3824428,3836743,3827007,3815587,3920761,3926154,3878155,3843671,3830402,3765188,3723971,3783902,3805807,3704557,3671110,3643809,3628910,3672280,3701386,3718929,3750747,3770257,3689864,3453282,3272653,3158062,3104856,3049991,2880055,2845754,2797634,2693081,2645923,2401714,2248137,2147393,1981265,1949538,1792294,1719491,15159821
1,0,0,2058,335864602,4484550,4470989,4458769,4446353,4433451,4420104,4406241,4391739,4376777,4361443,4345861,4330127,4314426,4298863,4283588,4268958,4254933,4241584,4228886,4216569,4204479,4192967,4181668,4171087,4161646,4153463,4146913,4141458,4136903,4132432,4127670,4122277,4115302,4106564,4096478,4084906,4071579,4055539,4035560,4011318,3983883,3954535,3923304,3891192,3858364,3822232,3820396,3832278,3822116,3810312,3914820,3919665,3871154,3836106,3822115,3756197,3714151,3772956,3793820,3691937,3657575,3629347,3613252,3654834,3681959,3697196,3726340,3742976,3660131,3422431,3240161,3123061,3066470,3007964,2835789,2796941,2743926,2635135,2581929,2336428,2178542,2072035,1903496,1863859,1704084,14992788
1,0,0,2059,337203525,4494086,4480869,4469133,4457259,4444993,4432331,4419127,4405288,4390889,4375990,4360781,4345258,4329593,4313878,4298258,4283011,4268345,4254294,4240762,4227739,4215010,4202754,4190739,4179304,4168860,4159307,4151311,4144788,4139441,4134920,4130414,4125680,4120293,4113322,4104615,4094419,4082821,4069387,4053214,4033085,4008652,3981162,3951688,3920243,3887867,3854707,3818292,3816041,3827482,3816943,3804652,3908504,3912746,3863705,3827974,3813194,3746513,3703632,3761315,3781144,3678608,3643342,3613985,3596440,3636054,3660822,3673520,3699768,3713217,3627875,3388852,3204709,3084905,3024674,2962229,2787675,2743893,2685488,2572100,2512393,2264713,2102697,1991381,1820513,1772859,14828789
1,0,0,2060,338564143,4503430,4490420,4479010,4467625,4455906,4443880,4431361,4418185,4404444,4390101,4375329,4360178,4344724,4329049,4313276,4297682,4282399,4267710,4253485,4239637,4226202,4213315,4200559,4188407,4177109,4166551,4157190,4149211,4142803,4137493,4132932,4128465,4123731,4118342,4111412,4102604,4092377,4080670,4067108,4050787,4030457,4005976,3978360,3948658,3916965,3884257,3850834,3814037,3811370,3822417,3811402,3798631,3901746,3905368,3855692,3819220,3803585,3736152,3692452,3749020,3767777,3664589,3628200,3597475,3578344,3615612,3637779,3647731,3670783,3680917,3592731,3352180,3166028,3043329,2979157,2912512,2735371,2686140,2621880,2503544,2435924,2186488,2021468,1905282,1732339,14748865
1,0,1,2014,136299158,2020087,2002273,2001960,2011207,2006213,2001452,2063036,2070759,2050388,2038365,2032789,2005118,1988223,2034226,2053473,2006032,1994794,1988052,1990271,2024771,2057415,2075478,2100518,2119429,2086555,1973511,1882718,1840238,1829028,1810435,1736854,1740856,1754663,1719717,1731489,1608982,1554196,1527243,1468723,1510624,1459556,1480084,1577036,1695665,1725372,1634151,1586097,1614441,1651654,1758875,1802649,1805094,1838223,1870946,1881320,1828373,1822875,1803726,1736500,1716177,1649048,1589434,1537686,1476971,1434012,1401325,1393482,1459085,1043061,1035767,1008199,1038466,888360,793861,742575,694667,661996,598312,563561,533644,472592,450278,422059,390378,361108,1858256
1,0,1,2015,137187321,2034782,2017688,2001236,2001162,2010480,2005618,2000977,2062589,2070387,2050027,2038022,2032451,2004778,1987819,2033684,2052805,2005207,1993782,1986740,1988623,2022718,2055088,2072789,2097593,2116466,2083545,1970690,1879986,1837633,1826392,1807772,1734336,1738323,1752030,1717102,1728748,1606335,1551512,1524478,1465883,1507501,1456401,1476655,1573098,1691066,1720236,1628841,1580432,1608078,1644508,1750548,1793321,1794919,1826986,1858505,1867774,1814120,1807619,1787466,1719699,1698423,1630878,1570727,1518304,1457059,1413215,1379465,1370086,1432663,1022559,1013657,984832,1012333,863957,770026,718182,669658,635805,572283,536526,505408,444923,421113,391764,359212,1918214
1,0,1,2016,138074930,2049257,2032370,2016634,2000423,2000424,2009878,2005137,2000524,2062203,2070010,2049669,2037670,2032098,2004363,1987275,2033017,2051952,2004184,1992467,1985101,1986617,2020457,2052454,2069931,2094687,2113455,2080606,1967874,1877355,1835015,1823744,1805183,1731850,1735748,1749416,1714436,1725974,1603618,1548762,1521602,1462902,1504307,1453111,1473038,1568908,1686140,1714769,1623166,1574351,1601285,1636864,1741679,1783431,1784168,1815067,1845413,1853505,1799167,1791637,1770503,1702206,1680010,1611986,1551264,1498168,1436275,1391460,1356565,1345530,1404911,1001000,990431,960284,984878,838318,744993,692568,643401,608383,545074,508332,476056,416307,391059,360728,1967892
1,0,1,2017,138961789,2063380,2046834,2031301,2015806,1999671,1999811,2009380,2004671,2000130,2061813,2069636,2049304,2037304,2031666,2003810,1986612,2032167,2050910,2002866,1990826,1983115,1984421,2017891,2049647,2067090,2091733,2110517,2077675,1965160,1874716,1832386,1821171,1802633,1729323,1733196,1746754,1711735,1723116,1600828,1545903,1518584,1459860,1500980,1449637,1469189,1564414,1680894,1708917,1617065,1567846,1594013,1628719,1732261,1772970,1772773,1802517,1831608,1838535,1783499,1774963,1752833,1684047,1660856,1592328,1531040,1477135,1414503,1368644,1332512,1319722,1375713,978335,966013,934481,956000,811362,718687,665663,615896,579695,516672,479007,445679,386809,360255,2011750
1,0,1,2018,139846856,2076632,2060945,2045758,2030459,2015036,1999044,1999308,2008902,2004263,1999731,2061423,2069251,2048922,2036855,2031094,2003133,1985776,2031130,2049564,2001231,1988845,1980929,1981914,2015147,2046852,2064195,2088848,2107579,2074850,1962440,1872071,1829836,1818638,1800048,1726820,1730597,1744062,1708967,1720192,1597926,1542899,1515499,1456695,1497473,1445943,1465060,1559635,1675276,1702624,1610542,1560882,1586266,1620078,1722302,1761862,1760755,1789274,1817105,1822839,1767134,1757574,1734478,1665144,1640892,1571862,1509880,1455078,1391644,1344656,1307215,1292553,1344981,954487,940324,907323,925620,783021,691042,637453,587096,549720,487099,448636,414333,356554,2048835
1,0,1,2019,140729063,2088904,2074191,2059857,2044907,2029677,2014393,1998526,1998817,2008478,2003848,1999335,2061027,2068856,2048462,2036267,2030394,2002283,1984762,2029802,2047900,1999254,1986669,1978442,1979241,2012424,2044007,2061389,2085971,2104745,2072027,1959710,1869499,1827327,1816069,1797490,1724275,1727972,1741299,1706128,1717153,1594877,1539832,1512287,1453358,1493742,1441982,1460664,1554510,1669231,1695900,1603564,1553455,1578039,1610925,1711723,1750143,1748058,1775346,1801886,1806432,1750077,1739513,1715369,1645437,1620107,1550439,1487672,1431898,1367595,1319413,1280564,1263940,1312618,929386,913279,878740,893649,753203,662024,607899,556975,518484,456452,417279,382156,2077164
1,0,1,2020,141606616,2099632,2086458,2073090,2058990,2044113,2029021,2013862,1998028,1998392,2008061,2003450,1998937,2060615,2068381,2047865,2035562,2029534,2001263,1983462,2028158,2045892,1997077,1984188,1975786,1976585,2009647,2041253,2058583,2083200,2101914,2069193,1957063,1866977,1824787,1813535,1794890,1721710,1725277,1738466,1703176,1713968,1591770,1536637,1508901,1449801,1489735,1437762,1455953,1549003,1662776,1688701,1596120,1545576,1569326,1601187,1700539,1737753,1734699,1760729,1785978,1789325,1732350,1720690,1695427,1624900,1598327,1527934,1464318,1407490,1342262,1292800,1252481,1233789,1278513,902931,884792,848644,859987,721883,631600,576959,525558,486093,424792,385076,2124708
1,0,1,2021,142476686,2108267,2097156,2085314,2072181,2058162,2043429,2028453,2013323,1997568,1997932,2007710,2003116,1998607,2060225,2067885,2047288,2034860,2028692,2000179,1982108,2026446,2043977,1994869,1981809,1973405,1974114,2007166,2038678,2056026,2080550,2099183,2066519,1954496,1864427,1822266,1810930,1792220,1719010,1722447,1735452,1700005,1710630,1588451,1533188,1505211,1445886,1485367,1433138,1450778,1543002,1655743,1680897,1588076,1537088,1559907,1590740,1688538,1724522,1720479,1745260,1769196,1771358,1713696,1700878,1674475,1603236,1575316,1504150,1439609,1381740,1315550,1264756,1222885,1202020,1242566,875064,854789,816945,824603,689018,599723,544668,492957,452611,392260,2169266
1,0,1,2022,143338630,2114950,2105809,2096023,2084410,2071352,2057476,2042860,2027912,2012866,1997112,1997585,2007368,2002791,1998231,2059730,2067316,2046598,2034037,2027611,1998832,1980452,2024590,2041787,1992518,1979470,1970985,1971729,2004692,2036213,2053476,2077902,2096539,2063902,1951911,1861917,1819706,1808303,1789494,1716261,1719520,1732312,1696790,1707181,1584973,1529525,1501258,1441733,1480705,1428177,1445276,1536597,1648257,1672611,1579565,1528066,1549960,1579688,1675903,1710640,1705633,1729133,1751771,1752630,1694238,1680227,1652523,1580472,1551115,1479096,1413634,1354598,1287379,1235183,1191685,1168514,1204660,845694,823169,783609,787442,654558,566427,511142,459244,418189,2215212
1,0,1,2023,144190404,2120292,2112500,2104677,2095124,2083584,2070673,2056913,2042321,2027453,2012409,1996764,1997242,2007036,2002425,1997758,2059163,2066621,2045782,2032983,2026275,1997187,1978641,2022452,2039455,1990211,1977096,1968653,1969356,2002336,2033758,2050934,2075345,2093948,2061258,1949367,1859376,1817126,1805620,1786712,1713423,1716476,1729123,1693458,1703550,1581276,1525598,1497063,1437299,1475700,1422898,1439395,1529776,1640306,1663830,1570508,1518537,1539431,1568055,1662644,1696147,1690155,1712381,1733604,1733087,1673938,1658563,1629431,1556510,1525605,1452734,1386223,1325942,1257637,1203985,1158762,1133167,1164677,814717,789887,748577,748430,618525,531833,476447,424562,2279706
1,0,1,2024,145030523,2124788,2117868,2111374,2103776,2094298,2082901,2070109,2056369,2041856,2026994,2012057,1996429,1996916,2006662,2001961,1997217,2058474,2065808,2044740,2031678,2024646,1995394,1976558,2020178,2037171,1987872,1974807,1966333,1967101,1999993,2031305,2048473,2072840,2091331,2058660,1946794,1856819,1814498,1802890,1783837,1710468,1713391,1725826,1689955,1699695,1577314,1521431,1492579,1432543,1470363,1417252,1433124,1522527,1631878,1654485,1560930,1508438,1528332,1555832,1648779,1681019,1674068,1694903,1714623,1712677,1652631,1635766,1605113,1531237,1498743,1424893,1357263,1295669,1226231,1171039,1124014,1095859,1122477,782088,754887,711765,707590,581053,496002,440730,2343266
1,0,1,2025,145857584,2128621,2122378,2116744,2110477,2102951,2093614,2082337,2069571,2055911,2041399,2026642,2011726,1996106,1996541,2006186,2001428,1996564,2057681,2064782,2043464,2030084,2022868,1993336,1974342,2017944,2034849,1985622,1972530,1964132,1964855,1997647,2028935,2046065,2070316,2088755,2056017,1944186,1854204,1811820,1800066,1780840,1707467,1710187,1722350,1686233,1695559,1573112,1516981,1487763,1427474,1464659,1411236,1426466,1514840,1622897,1644593,1550768,1497789,1516668,1543052,1634310,1665290,1657278,1676628,1694783,1691235,1630185,1611721,1579431,1504600,1470353,1395463,1326651,1263685,1193050,1136248,1087326,1056467,1077980,747750,718076,673203,665081,542215,459084,2414861
1,0,1,2026,146670469,2131746,2126234,2121271,2115852,2109658,2102275,2093049,2081800,2069113,2055456,2041048,2026309,2011404,1995734,1996074,2005653,2000790,1995814,2056670,2063506,2041898,2028341,2020819,1991148,1972176,2015680,2032617,1983388,1970366,1961928,1962602,1995389,2026622,2043640,2067831,2086131,2053346,1941526,1851535,1809046,1797119,1777797,1704361,1706819,1718657,1682230,1691162,1568616,1512207,1482629,1422055,1458584,1404851,1419412,1506650,1613391,1634096,1540055,1486593,1504467,1529703,1619257,1648867,1639710,1657525,1673931,1668633,1606514,1586319,1552355,1476440,1440321,1364328,1294283,1229874,1157995,1099496,1048566,1014918,1031116,711602,679483,633051,620988,502178,2495780
1,0,1,2027,147467491,2134007,2129372,2125129,2120387,2115040,2108981,2101718,2092518,2081340,2068656,2055103,2040715,2025990,2011040,1995275,1995548,2005012,2000059,1994855,2055416,2061941,2040186,2026343,2018645,1989010,1969982,2013509,2030398,1981259,1968210,1959731,1960439,1993183,2024286,2041245,2065303,2083489,2050617,1938807,1848763,1806145,1794127,1774645,1701090,1703236,1714690,1677979,1686463,1563788,1507114,1477148,1416282,1452124,1398080,1411882,1497970,1603291,1623020,1528787,1474880,1491724,1515823,1603542,1631671,1621328,1637429,1651926,1644767,1581480,1559504,1523691,1446634,1408536,1331388,1260038,1194120,1120935,1060653,1007659,971131,981725,673665,639272,591382,575484,2607736
1,0,1,2028,148247346,2135495,2131657,2128273,2124243,2119577,2114365,2108422,2101187,2092057,2080884,2068303,2054765,2040401,2025631,2010582,1994757,1994924,2004285,1999125,1993668,2053882,2060241,2038220,2024222,2016528,1986843,1967884,2011358,2028293,1979147,1966056,1957613,1958321,1990952,2021979,2038813,2062759,2080793,2047828,1935991,1845874,1803200,1791025,1771327,1697611,1699398,1710476,1673429,1681409,1558647,1501665,1471296,1410140,1445274,1390840,1403895,1488745,1592627,1611352,1516989,1462641,1478461,1501315,1587079,1613673,1601970,1616206,1628670,1619514,1555045,1531108,1493330,1415060,1374889,1296511,1223811,1156308,1081736,1019628,964522,924949,929845,634111,597514,548353,2775554
1,0,1,2029,149009003,2136636,2133165,2130561,2127388,2123431,2118903,2113806,2107885,2100724,2091600,2080530,2067964,2054448,2040041,2025176,2010077,1994145,1994210,2003355,1997957,1992202,2052212,2058286,2036125,2022146,2014376,1984770,1965800,2009321,2026203,1977035,1963981,1955542,1956176,1988752,2019636,2036362,2060159,2078037,2044934,1933049,1842940,1800152,1787760,1767787,1693871,1695309,1705958,1668539,1676012,1553138,1495856,1465074,1403624,1437948,1383164,1395399,1478994,1581393,1599136,1504658,1449908,1464593,1486103,1569823,1594693,1581513,1593765,1604032,1592821,1527030,1500992,1461137,1381606,1339243,1259597,1185457,1116272,1040297,976331,918984,876402,875700,593004,554364,2901518
